iteracion,tiempo_us,coste,operador,instancia,ruta_actual,conSplit
20,1528,2329,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [74, 28, 75, 37, 60], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
21,1537,2303,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [74, 28, 37, 60, 75], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
22,1547,2303,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [60, 37, 28, 74, 75], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
23,1556,2299,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [74, 28, 60, 37, 75], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
24,1611,2298,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 30, 70, 71, 66, 25, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
25,1629,2283,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 71, 70, 30, 42, 68, 63], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
26,1645,2270,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 30, 70, 71, 66, 25, 42, 63, 68], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
27,1656,2270,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [68, 63, 42, 25, 66, 71, 70, 30, 17], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
28,1668,2255,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 71, 70, 30, 42, 63, 68], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
29,1689,2250,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [19, 29, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
30,1713,2246,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [29, 19, 67, 24, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
31,1722,2219,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 67, 29, 19, 8, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
32,1738,2215,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 67, 54, 8, 19, 29], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
33,1747,2210,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 67, 29, 8, 19, 54], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
34,1756,2209,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 67, 29, 19, 54, 8], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
35,1767,2209,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 8, 54, 19, 29, 67], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
36,1777,2205,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 67, 8, 54, 19, 29], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
37,1786,2201,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 67, 29, 54, 19, 8], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
38,1801,2201,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 8, 19, 54, 29, 67], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
39,1810,2197,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 67, 8, 19, 54, 29], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
40,1823,2194,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [16, 44, 7, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
41,1865,2171,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [7, 44, 16, 62, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
42,1892,2161,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [16, 44, 62, 7, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
43,1906,2152,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [44, 16, 62, 7, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
44,1920,2146,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 7, 38], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
45,1934,2136,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [34, 59, 35, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
46,1950,2136,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [3, 64, 9, 35, 59, 34], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
47,1960,2130,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [34, 35, 59, 9, 64, 3], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
48,1973,2119,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [34, 59, 35, 9, 3, 64], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
49,1984,2113,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [34, 35, 59, 9, 3, 64], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
50,1996,2113,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [47, 41, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
51,2012,2113,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [41, 47, 61, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
52,2021,2105,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [61, 41, 47, 20, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
53,2031,2079,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [47, 20, 61, 41, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
54,2041,2075,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [12, 39, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
55,2269,2075,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [39, 12, 5, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
56,2310,2066,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [5, 39, 12, 26, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
57,2325,2027,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [12, 39, 26, 5, 48], [31, 46, 21, 57, 65, 52, 13], [43, 23, 2]]",true
58,2341,1992,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [12, 39, 26, 5, 48], [57, 21, 46, 31, 65, 52, 13], [43, 23, 2]]",true
59,2352,1980,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [12, 39, 26, 5, 48], [31, 65, 57, 21, 46, 52, 13], [43, 23, 2]]",true
60,2367,1980,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [12, 39, 26, 5, 48], [21, 57, 65, 31, 46, 52, 13], [43, 23, 2]]",true
61,2380,1973,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [12, 39, 26, 5, 48], [31, 65, 46, 21, 57, 52, 13], [43, 23, 2]]",true
62,2389,1967,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [12, 39, 26, 5, 48], [31, 65, 52, 46, 21, 57, 13], [43, 23, 2]]",true
63,2484,1959,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [12, 39, 26, 5, 48], [31, 65, 46, 52, 21, 57, 13], [43, 23, 2]]",true
64,2506,1959,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [12, 39, 26, 5, 48], [31, 65, 52, 13, 57, 21, 46], [43, 23, 2]]",true
65,2520,1955,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [12, 39, 26, 5, 48], [31, 65, 52, 46, 13, 57, 21], [43, 23, 2]]",true
66,2535,1946,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [12, 39, 26, 5, 48], [31, 65, 46, 52, 13, 57, 21], [43, 23, 2]]",true
67,2569,1941,2-opt,CMT2.vrp,"[[73, 1, 36, 27, 58, 18], [33, 22, 49, 40], [45, 53, 10, 55, 50, 56, 51], [37, 60, 28, 74, 75], [17, 25, 66, 70, 71, 30, 42, 63, 68], [24, 29, 54, 19, 8, 67], [62, 16, 44, 38, 7], [64, 3, 9, 59, 35, 34], [4, 14, 32], [20, 47, 61, 41, 6], [72, 11, 15, 69], [12, 39, 26, 5, 48], [31, 65, 46, 52, 13, 57, 21], [23, 43, 2]]",true

