iteracion,tiempo_us,coste,operador,instancia,ruta_actual,conSplit
254,26881,4076,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [138, 155, 13, 153, 193, 199, 16, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
255,26926,4076,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [138, 155, 193, 16, 199, 13, 153, 133, 38, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
256,26979,4059,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [138, 155, 193, 153, 13, 38, 133, 16, 199, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
257,27027,4024,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [193, 155, 138, 153, 13, 38, 133, 16, 199, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
258,27097,4010,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [133, 38, 13, 153, 138, 155, 193, 16, 199, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
259,27148,4010,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [193, 1, 199, 16, 133, 38, 13, 153, 138, 155], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
260,27224,4001,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [193, 155, 138, 153, 13, 133, 38, 16, 199, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
261,27277,3993,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [38, 133, 13, 153, 138, 155, 193, 16, 199, 1], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
262,27326,3988,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [193, 1, 199, 16, 38, 133, 13, 153, 138, 155], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
263,27409,3988,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [155, 138, 153, 13, 133, 38, 16, 199, 1, 193], [180, 118, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
264,27501,3969,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [155, 138, 153, 13, 133, 38, 16, 199, 1, 193], [118, 180, 111, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
265,27546,3951,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [155, 138, 153, 13, 133, 38, 16, 199, 1, 193], [114, 117, 86, 145, 75, 72, 111, 118, 180, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
266,27587,3929,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [155, 138, 153, 13, 133, 38, 16, 199, 1, 193], [180, 111, 118, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
267,27664,3914,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [155, 138, 153, 13, 133, 38, 16, 199, 1, 193], [111, 180, 118, 72, 75, 145, 86, 117, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
268,27707,3893,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [155, 138, 153, 13, 133, 38, 16, 199, 1, 193], [114, 117, 86, 145, 75, 72, 118, 111, 180, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
269,27753,3892,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [155, 138, 153, 13, 133, 38, 16, 199, 1, 193], [180, 111, 114, 117, 86, 145, 75, 72, 118, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
270,27807,3890,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [155, 138, 153, 13, 133, 38, 16, 199, 1, 193], [180, 111, 118, 72, 75, 145, 117, 86, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
271,27855,3875,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [155, 138, 153, 13, 133, 38, 16, 199, 1, 193], [111, 180, 118, 72, 75, 145, 117, 86, 114, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
272,27897,3853,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [155, 138, 153, 13, 133, 38, 16, 199, 1, 193], [114, 86, 117, 145, 75, 72, 118, 111, 180, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
273,27952,3852,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [155, 138, 153, 13, 133, 38, 16, 199, 1, 193], [180, 111, 114, 86, 117, 145, 75, 72, 118, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
274,28019,3848,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [155, 138, 153, 13, 133, 38, 16, 199, 1, 193], [118, 72, 75, 145, 117, 86, 114, 111, 180, 129, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
275,28057,3843,2-opt,CMT5.vrp,"[[59, 166, 21, 93, 42, 104, 107, 189, 84, 8, 167], [5, 123, 108, 51, 50, 130, 97, 146, 73, 144, 182], [30, 103, 174, 156, 195, 191, 113, 89, 185, 23, 183, 159, 106, 11], [54, 179, 85, 165, 163, 148, 92, 33, 53, 115, 91, 140, 157], [105, 137, 186, 139, 173, 20, 164, 56, 39, 109, 81, 17, 151], [188, 116, 197, 141, 101, 28, 64, 172, 122, 154, 58, 128, 7, 150, 77, 76], [127, 149, 170, 99, 98, 29, 37, 142, 143, 184, 136, 196], [95, 112, 66, 41, 90, 135, 110, 57, 10, 102, 46, 45], [61, 120, 68, 190, 74, 49, 161, 31, 131, 52, 134, 26, 168], [55, 44, 12, 132, 35, 19, 70, 83, 88, 94, 43, 160, 198], [2, 22, 124, 176, 78, 69, 169, 9, 147, 126], [155, 138, 153, 13, 133, 38, 16, 199, 1, 193], [129, 118, 72, 75, 145, 117, 86, 114, 111, 180, 34, 60], [40, 158, 152, 125, 119, 100, 32, 63, 15, 82], [162, 177, 36, 4, 62, 18, 65, 87, 47, 121, 71], [67, 25, 181, 194, 3, 80, 27, 171, 79, 192], [6, 178, 14, 187, 24, 96, 175, 48]]",false
