iteracion,tiempo_us,coste,operador,instancia,ruta_actual,conSplit
84,2171,2696,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [94, 82, 89, 9, 87, 86, 100, 91, 25, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
85,2179,2691,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [86, 91, 100, 94, 82, 89, 9, 87, 25, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
86,2186,2672,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [86, 87, 91, 100, 94, 82, 89, 9, 25, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
87,2197,2653,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 86, 91, 100, 94, 82, 89, 9, 25, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
88,2225,2653,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 91, 86, 100, 94, 82, 89, 9, 25, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
89,2231,2650,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 82, 89, 9, 25, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
90,2237,2646,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 94, 100, 91, 86, 82, 89, 9, 25, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
91,2248,2642,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 86, 91, 100, 94, 89, 82, 9, 25, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
92,2258,2642,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 91, 86, 100, 94, 89, 82, 9, 25, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
93,2264,2639,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 25, 68], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
94,2277,2634,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 86, 91, 100, 94, 89, 82, 9, 68, 25], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
95,2285,2634,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 91, 86, 100, 94, 89, 82, 9, 68, 25], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
96,2291,2631,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [33, 50, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
97,2315,2630,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [50, 33, 73, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
98,2321,2612,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [73, 50, 33, 76, 92, 2, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
99,2328,2603,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [2, 92, 76, 73, 50, 33, 63, 5, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
100,2334,2584,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [5, 63, 2, 92, 76, 73, 50, 33, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
101,2340,2584,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [13, 30, 35, 5, 63, 2, 92, 76, 73, 50, 33, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
102,2360,2579,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [33, 50, 73, 76, 92, 2, 5, 63, 35, 30, 13, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
103,2372,2552,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [33, 50, 73, 76, 92, 2, 63, 5, 13, 30, 35, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
104,2392,2550,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [50, 33, 73, 76, 92, 2, 63, 5, 13, 30, 35, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
105,2397,2533,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [73, 50, 33, 76, 92, 2, 63, 5, 13, 30, 35, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
106,2404,2524,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [2, 92, 76, 73, 50, 33, 63, 5, 13, 30, 35, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
107,2410,2517,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [13, 5, 63, 2, 92, 76, 73, 50, 33, 30, 35, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
108,2420,2516,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [33, 50, 76, 73, 92, 2, 63, 5, 13, 30, 35, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
109,2438,2512,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [33, 50, 52, 34, 35, 30, 13, 5, 63, 2, 92, 76, 73, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
110,2451,2488,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [33, 50, 73, 76, 92, 2, 13, 5, 63, 30, 35, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
111,2464,2486,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [50, 33, 73, 76, 92, 2, 13, 5, 63, 30, 35, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
112,2469,2469,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [73, 50, 33, 76, 92, 2, 13, 5, 63, 30, 35, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
113,2480,2452,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [33, 50, 76, 73, 92, 2, 13, 5, 63, 30, 35, 34, 52, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
114,2487,2448,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [33, 50, 52, 34, 35, 30, 63, 5, 13, 2, 92, 76, 73, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
115,2506,2447,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [50, 33, 52, 34, 35, 30, 63, 5, 13, 2, 92, 76, 73, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
116,2512,2407,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 50, 33, 34, 35, 30, 63, 5, 13, 2, 92, 76, 73, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
117,2540,2402,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [92, 2, 13, 5, 63, 30, 35, 34, 33, 50, 52, 76, 73, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
118,2549,2380,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 92, 2, 13, 5, 63, 30, 35, 34, 33, 50, 76, 73, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
119,2572,2374,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [5, 13, 2, 92, 52, 63, 30, 35, 34, 33, 50, 76, 73, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
120,2580,2371,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 13, 2, 92, 5, 63, 30, 35, 34, 33, 50, 76, 73, 22], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
121,2592,2367,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 92, 2, 22, 73, 76, 50, 33, 34, 35, 30, 63, 5, 13], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
122,2613,2341,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [72, 20, 49, 32, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
123,2657,2334,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [32, 49, 20, 72, 85, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
124,2664,2272,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [72, 85, 32, 49, 20, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
125,2678,2240,2-opt,CMT3.vrp,"[[12, 81, 70, 90, 7, 8, 45, 17, 16, 37, 14, 43, 41, 23, 56, 26], [93, 61, 44, 38, 15, 58, 74, 39, 24, 79, 78, 65, 10], [53, 40, 4, 67, 42, 59, 99, 96, 6, 18, 83, 47, 62], [87, 100, 91, 86, 94, 89, 82, 9, 68, 25], [52, 63, 30, 35, 34, 33, 50, 76, 73, 22, 2, 92, 5, 13], [72, 85, 49, 32, 20, 66, 48, 88], [31, 55, 60, 36, 75, 71, 77, 84, 54, 19, 64, 29, 28, 21, 69, 57, 98], [97, 3, 27, 1, 80, 11, 51, 46, 95]]",false
